race_date,race_no,race_country,dividends,last_updated
2018-03-28,2,HK,"{""pla"": [{""combination"": [9], ""dividend"": 22.5}, {""combination"": [11], ""dividend"": 14.5}, {""combination"": [3], ""dividend"": 30.0}], ""win"": [{""combination"": [9], ""dividend"": 66.0}], ""qpl"": [{""combination"": [9, 11], ""dividend"": 47.5}, {""combination"": [3, 9], ""dividend"": 98.0}, {""combination"": [3, 11], ""dividend"": 56.0}], ""null"": [], ""quinella"": [{""combination"": [9, 11], ""dividend"": 106.5}], ""quartet"": [{""combination"": [9, 11, 3, 1], ""dividend"": 12734.0}], ""tierce"": [{""combination"": [9, 11, 3], ""dividend"": 1616.0}]}",2018-03-29 00:06:06.091742
2018-03-28,3,HK,"{""pla"": [{""combination"": [2], ""dividend"": 13.0}, {""combination"": [4], ""dividend"": 79.0}, {""combination"": [8], ""dividend"": 38.0}], ""win"": [{""combination"": [2], ""dividend"": 33.5}], ""qpl"": [{""combination"": [2, 4], ""dividend"": 173.0}, {""combination"": [2, 8], ""dividend"": 93.0}, {""combination"": [4, 8], ""dividend"": 519.0}], ""null"": [], ""quinella"": [{""combination"": [2, 4], ""dividend"": 662.5}], ""quartet"": [{""combination"": [2, 4, 8, 1], ""dividend"": 20091.0}, {""combination"": [2, 4, 8, 11], ""dividend"": 9591.0}], ""tierce"": [{""combination"": [2, 4, 8], ""dividend"": 6803.0}]}",2018-03-29 00:06:57.991665
2018-03-28,4,HK,"{""pla"": [{""combination"": [4], ""dividend"": 11.5}, {""combination"": [8], ""dividend"": 33.0}, {""combination"": [7], ""dividend"": 21.5}], ""win"": [{""combination"": [4], ""dividend"": 23.0}], ""qpl"": [{""combination"": [4, 8], ""dividend"": 48.0}, {""combination"": [4, 7], ""dividend"": 30.5}, {""combination"": [7, 8], ""dividend"": 141.0}], ""null"": [], ""quinella"": [{""combination"": [4, 8], ""dividend"": 128.5}], ""quartet"": [{""combination"": [4, 8, 7, 2], ""dividend"": 3972.0}], ""tierce"": [{""combination"": [4, 8, 7], ""dividend"": 1010.0}]}",2018-03-29 00:07:27.553830
2018-03-28,5,HK,"{""pla"": [{""combination"": [8], ""dividend"": 21.0}, {""combination"": [2], ""dividend"": 16.0}, {""combination"": [6], ""dividend"": 67.0}], ""win"": [{""combination"": [8], ""dividend"": 73.0}], ""qpl"": [{""combination"": [2, 8], ""dividend"": 53.0}, {""combination"": [6, 8], ""dividend"": 243.0}, {""combination"": [2, 6], ""dividend"": 153.5}], ""null"": [], ""quinella"": [{""combination"": [2, 8], ""dividend"": 161.5}], ""quartet"": [{""combination"": [8, 2, 6, 12], ""dividend"": 30206.0}], ""tierce"": [{""combination"": [8, 2, 6], ""dividend"": 5750.0}]}",2018-03-29 00:07:59.599748
2018-03-28,6,HK,"{""pla"": [{""combination"": [2], ""dividend"": 25.0}, {""combination"": [1], ""dividend"": 16.5}, {""combination"": [3], ""dividend"": 13.5}], ""win"": [{""combination"": [2], ""dividend"": 88.0}], ""qpl"": [{""combination"": [1, 2], ""dividend"": 63.0}, {""combination"": [2, 3], ""dividend"": 57.5}, {""combination"": [1, 3], ""dividend"": 33.0}], ""null"": [], ""quinella"": [{""combination"": [1, 2], ""dividend"": 200.0}], ""quartet"": [{""combination"": [2, 1, 3, 6], ""dividend"": 16083.0}], ""tierce"": [{""combination"": [2, 1, 3], ""dividend"": 852.0}]}",2018-03-29 00:08:27.605089
2018-03-28,1,HK,"{""pla"": [{""combination"": [5], ""dividend"": 23.0}, {""combination"": [12], ""dividend"": 41.0}, {""combination"": [3], ""dividend"": 196.0}], ""win"": [{""combination"": [5], ""dividend"": 60.0}], ""qpl"": [{""combination"": [5, 12], ""dividend"": 145.0}, {""combination"": [3, 5], ""dividend"": 736.0}, {""combination"": [3, 12], ""dividend"": 1418.0}], ""null"": [], ""quinella"": [{""combination"": [5, 12], ""dividend"": 456.0}], ""quartet"": [{""combination"": [5, 12, 3, 8], ""dividend"": 152726.0}, {""combination"": [5, 12, 3, 11], ""dividend"": 790631.0}], ""tierce"": [{""combination"": [5, 12, 3], ""dividend"": 37400.0}]}",2018-03-29 00:08:59.275819
2018-04-02,10,HK,"{""qpl"": [{""dividend"": 29.5, ""combination"": [1, 5]}, {""dividend"": 37.5, ""combination"": [1, 6]}, {""dividend"": 70.5, ""combination"": [5, 6]}], ""quartet"": [{""dividend"": 4636.0, ""combination"": [1, 5, 6, 8]}], ""quinella"": [{""dividend"": 53.5, ""combination"": [1, 5]}], ""null"": [], ""tierce"": [{""dividend"": 339.0, ""combination"": [1, 5, 6]}], ""win"": [{""dividend"": 23.0, ""combination"": [1]}], ""pla"": [{""dividend"": 12.5, ""combination"": [1]}, {""dividend"": 15.5, ""combination"": [5]}, {""dividend"": 23.0, ""combination"": [6]}]}",2018-04-03 00:05:03.720457
2018-04-02,9,HK,"{""qpl"": [{""dividend"": 51.5, ""combination"": [2, 4]}, {""dividend"": 319.5, ""combination"": [4, 8]}, {""dividend"": 267.0, ""combination"": [2, 8]}], ""quartet"": [{""dividend"": 258509.0, ""combination"": [4, 2, 8, 6]}], ""quinella"": [{""dividend"": 128.0, ""combination"": [2, 4]}], ""null"": [], ""tierce"": [{""dividend"": 5692.0, ""combination"": [4, 2, 8]}], ""win"": [{""dividend"": 54.5, ""combination"": [4]}], ""pla"": [{""dividend"": 19.0, ""combination"": [4]}, {""dividend"": 17.0, ""combination"": [2]}, {""dividend"": 99.5, ""combination"": [8]}]}",2018-04-03 00:05:35.658534
2018-04-02,2,HK,"{""qpl"": [{""dividend"": 160.5, ""combination"": [9, 14]}, {""dividend"": 74.0, ""combination"": [5, 9]}, {""dividend"": 530.0, ""combination"": [5, 14]}], ""quartet"": [{""dividend"": 221711.0, ""combination"": [9, 14, 5, 2]}], ""quinella"": [{""dividend"": 490.0, ""combination"": [9, 14]}], ""null"": [], ""tierce"": [{""dividend"": 9641.0, ""combination"": [9, 14, 5]}], ""win"": [{""dividend"": 38.0, ""combination"": [9]}], ""pla"": [{""dividend"": 16.0, ""combination"": [9]}, {""dividend"": 58.0, ""combination"": [14]}, {""dividend"": 34.5, ""combination"": [5]}]}",2018-04-03 00:06:02.587521
2018-04-02,3,HK,"{""qpl"": [{""dividend"": 40.0, ""combination"": [8, 11]}, {""dividend"": 34.0, ""combination"": [8, 10]}, {""dividend"": 78.5, ""combination"": [10, 11]}], ""quartet"": [{""dividend"": 1632.0, ""combination"": [8, 11, 10, 7]}], ""quinella"": [{""dividend"": 123.5, ""combination"": [8, 11]}], ""null"": [], ""tierce"": [{""dividend"": 705.0, ""combination"": [8, 11, 10]}], ""win"": [{""dividend"": 28.0, ""combination"": [8]}], ""pla"": [{""dividend"": 11.5, ""combination"": [8]}, {""dividend"": 26.0, ""combination"": [11]}, {""dividend"": 20.5, ""combination"": [10]}]}",2018-04-03 00:06:27.407741
2018-04-02,4,HK,"{""qpl"": [{""dividend"": 24.0, ""combination"": [6, 11]}, {""dividend"": 29.5, ""combination"": [5, 6]}, {""dividend"": 54.0, ""combination"": [5, 11]}], ""quartet"": [{""dividend"": 2648.0, ""combination"": [6, 11, 5, 4]}], ""quinella"": [{""dividend"": 45.0, ""combination"": [6, 11]}], ""null"": [], ""tierce"": [{""dividend"": 283.0, ""combination"": [6, 11, 5]}], ""win"": [{""dividend"": 17.0, ""combination"": [6]}], ""pla"": [{""dividend"": 10.5, ""combination"": [6]}, {""dividend"": 16.0, ""combination"": [11]}, {""dividend"": 22.5, ""combination"": [5]}]}",2018-04-03 00:06:39.733787
2018-04-02,5,HK,"{""qpl"": [{""dividend"": 28.5, ""combination"": [2, 3]}, {""dividend"": 35.5, ""combination"": [2, 9]}, {""dividend"": 36.0, ""combination"": [3, 9]}], ""quartet"": [{""dividend"": 4977.0, ""combination"": [2, 3, 9, 11]}], ""quinella"": [{""dividend"": 66.5, ""combination"": [2, 3]}], ""null"": [], ""tierce"": [{""dividend"": 486.0, ""combination"": [2, 3, 9]}], ""win"": [{""dividend"": 37.5, ""combination"": [2]}], ""pla"": [{""dividend"": 14.5, ""combination"": [2]}, {""dividend"": 14.0, ""combination"": [3]}, {""dividend"": 17.5, ""combination"": [9]}]}",2018-04-03 00:07:00.594292
2018-04-02,6,HK,"{""qpl"": [{""dividend"": 146.0, ""combination"": [1, 14]}, {""dividend"": 46.5, ""combination"": [1, 2]}, {""dividend"": 93.0, ""combination"": [2, 14]}], ""quartet"": [{""dividend"": 22977.0, ""combination"": [1, 14, 2, 9]}], ""quinella"": [{""dividend"": 434.0, ""combination"": [1, 14]}], ""null"": [], ""tierce"": [{""dividend"": 4820.0, ""combination"": [1, 14, 2]}], ""win"": [{""dividend"": 52.5, ""combination"": [1]}], ""pla"": [{""dividend"": 22.5, ""combination"": [1]}, {""dividend"": 40.0, ""combination"": [14]}, {""dividend"": 16.5, ""combination"": [2]}]}",2018-04-03 00:07:21.388367
2018-04-02,1,HK,"{""qpl"": [{""dividend"": 876.0, ""combination"": [11, 12]}, {""dividend"": 355.5, ""combination"": [9, 11]}, {""dividend"": 232.5, ""combination"": [9, 12]}], ""quartet"": [{""dividend"": 460891.0, ""combination"": [11, 12, 9, 14]}], ""quinella"": [{""dividend"": 3423.0, ""combination"": [11, 12]}], ""null"": [], ""tierce"": [{""dividend"": 51321.0, ""combination"": [11, 12, 9]}], ""win"": [{""dividend"": 259.0, ""combination"": [11]}], ""pla"": [{""dividend"": 70.5, ""combination"": [11]}, {""dividend"": 59.0, ""combination"": [12]}, {""dividend"": 20.0, ""combination"": [9]}]}",2018-04-03 00:07:54.634164
2018-04-02,7,HK,"{""qpl"": [{""dividend"": 25.0, ""combination"": [4, 5]}, {""dividend"": 29.5, ""combination"": [3, 5]}, {""dividend"": 43.5, ""combination"": [3, 4]}], ""quartet"": [{""dividend"": 985.0, ""combination"": [5, 4, 3, 8]}], ""quinella"": [{""dividend"": 48.5, ""combination"": [4, 5]}], ""null"": [], ""tierce"": [{""dividend"": 340.0, ""combination"": [5, 4, 3]}], ""win"": [{""dividend"": 23.0, ""combination"": [5]}], ""pla"": [{""dividend"": 12.0, ""combination"": [5]}, {""dividend"": 16.0, ""combination"": [4]}, {""dividend"": 17.5, ""combination"": [3]}]}",2018-04-03 00:08:28.658278
2018-04-02,8,HK,"{""qpl"": [{""dividend"": 30.0, ""combination"": [1, 7]}, {""dividend"": 78.5, ""combination"": [1, 2]}, {""dividend"": 90.5, ""combination"": [2, 7]}], ""quartet"": [{""dividend"": 24801.0, ""combination"": [1, 7, 2, 6]}], ""quinella"": [{""dividend"": 79.0, ""combination"": [1, 7]}], ""null"": [], ""tierce"": [{""dividend"": 1419.0, ""combination"": [1, 7, 2]}], ""win"": [{""dividend"": 40.0, ""combination"": [1]}], ""pla"": [{""dividend"": 16.0, ""combination"": [1]}, {""dividend"": 14.5, ""combination"": [7]}, {""dividend"": 36.5, ""combination"": [2]}]}",2018-04-03 00:08:42.223661
2018-04-08,10,HK,"{""null"": [], ""win"": [{""combination"": [9], ""dividend"": 140.5}], ""quinella"": [{""combination"": [3, 9], ""dividend"": 487.5}], ""tierce"": [{""combination"": [9, 3, 6], ""dividend"": 8763.0}], ""quartet"": [{""combination"": [9, 3, 6, 8], ""dividend"": 54227.0}], ""pla"": [{""combination"": [9], ""dividend"": 41.0}, {""combination"": [3], ""dividend"": 24.0}, {""combination"": [6], ""dividend"": 26.0}], ""qpl"": [{""combination"": [3, 9], ""dividend"": 166.0}, {""combination"": [6, 9], ""dividend"": 174.0}, {""combination"": [3, 6], ""dividend"": 98.0}]}",2018-04-09 00:05:03.231282
2018-04-08,1,HK,"{""null"": [], ""win"": [{""combination"": [7], ""dividend"": 42.5}], ""quinella"": [{""combination"": [7, 8], ""dividend"": 78.5}], ""tierce"": [{""combination"": [7, 8, 3], ""dividend"": 1819.0}], ""quartet"": [{""combination"": [7, 8, 3, 4], ""dividend"": 13959.0}], ""pla"": [{""combination"": [7], ""dividend"": 18.0}, {""combination"": [8], ""dividend"": 14.5}, {""combination"": [3], ""dividend"": 39.5}], ""qpl"": [{""combination"": [7, 8], ""dividend"": 35.0}, {""combination"": [3, 7], ""dividend"": 103.5}, {""combination"": [3, 8], ""dividend"": 96.5}]}",2018-04-09 00:05:40.445770
2018-04-08,2,HK,"{""null"": [], ""win"": [{""combination"": [5], ""dividend"": 71.5}], ""quinella"": [{""combination"": [5, 12], ""dividend"": 615.0}], ""tierce"": [{""combination"": [5, 12, 3], ""dividend"": 6044.0}], ""quartet"": [{""combination"": [5, 12, 3, 7], ""dividend"": 89429.0}], ""pla"": [{""combination"": [5], ""dividend"": 25.0}, {""combination"": [12], ""dividend"": 46.0}, {""combination"": [3], ""dividend"": 24.5}], ""qpl"": [{""combination"": [5, 12], ""dividend"": 180.0}, {""combination"": [3, 5], ""dividend"": 84.5}, {""combination"": [3, 12], ""dividend"": 210.5}]}",2018-04-09 00:06:09.227405
2018-04-08,3,HK,"{""null"": [], ""win"": [{""combination"": [5], ""dividend"": 233.0}], ""quinella"": [{""combination"": [5, 10], ""dividend"": 952.5}], ""tierce"": [{""combination"": [5, 10, 3], ""dividend"": 10780.0}], ""quartet"": [{""combination"": [5, 10, 3, 12], ""dividend"": 103015.0}], ""pla"": [{""combination"": [5], ""dividend"": 53.5}, {""combination"": [10], ""dividend"": 24.5}, {""combination"": [3], ""dividend"": 16.5}], ""qpl"": [{""combination"": [5, 10], ""dividend"": 234.5}, {""combination"": [3, 5], ""dividend"": 141.0}, {""combination"": [3, 10], ""dividend"": 80.0}]}",2018-04-09 00:06:57.909609
2018-04-08,4,HK,"{""null"": [], ""win"": [{""combination"": [5], ""dividend"": 185.0}], ""quinella"": [{""combination"": [2, 5], ""dividend"": 274.0}], ""tierce"": [{""combination"": [5, 2, 10], ""dividend"": 9603.0}], ""quartet"": [{""combination"": [5, 2, 10, 1], ""dividend"": 13929.0}], ""pla"": [{""combination"": [5], ""dividend"": 31.0}, {""combination"": [2], ""dividend"": 11.5}, {""combination"": [10], ""dividend"": 52.0}], ""qpl"": [{""combination"": [2, 5], ""dividend"": 57.5}, {""combination"": [5, 10], ""dividend"": 311.0}, {""combination"": [2, 10], ""dividend"": 85.5}]}",2018-04-09 00:07:35.084876
2018-04-08,5,HK,"{""null"": [], ""win"": [{""combination"": [1], ""dividend"": 41.0}], ""quinella"": [{""combination"": [1, 11], ""dividend"": 458.5}], ""tierce"": [{""combination"": [1, 11, 2], ""dividend"": 7066.0}], ""quartet"": [{""combination"": [1, 11, 2, 9], ""dividend"": 266337.0}], ""pla"": [{""combination"": [1], ""dividend"": 18.0}, {""combination"": [11], ""dividend"": 56.0}, {""combination"": [2], ""dividend"": 28.5}], ""qpl"": [{""combination"": [1, 11], ""dividend"": 160.0}, {""combination"": [1, 2], ""dividend"": 94.5}, {""combination"": [2, 11], ""dividend"": 282.5}]}",2018-04-09 00:08:01.911302
2018-04-08,6,HK,"{""null"": [], ""win"": [{""combination"": [1], ""dividend"": 57.5}], ""quinella"": [{""combination"": [1, 7], ""dividend"": 567.5}], ""tierce"": [{""combination"": [1, 7, 12], ""dividend"": 7501.0}], ""quartet"": [{""combination"": [1, 7, 12, 11], ""dividend"": 42694.0}], ""pla"": [{""combination"": [1], ""dividend"": 22.5}, {""combination"": [7], ""dividend"": 46.0}, {""combination"": [12], ""dividend"": 17.0}], ""qpl"": [{""combination"": [1, 7], ""dividend"": 192.0}, {""combination"": [1, 12], ""dividend"": 63.0}, {""combination"": [7, 12], ""dividend"": 102.0}]}",2018-04-09 00:08:51.306328
2018-04-08,7,HK,"{""null"": [], ""win"": [{""combination"": [2], ""dividend"": 23.5}], ""quinella"": [{""combination"": [1, 2], ""dividend"": 21.0}], ""tierce"": [{""combination"": [2, 1, 8], ""dividend"": 175.0}], ""quartet"": [{""combination"": [2, 1, 8, 5], ""dividend"": 1900.0}], ""pla"": [{""combination"": [2], ""dividend"": 11.0}, {""combination"": [1], ""dividend"": 11.0}, {""combination"": [8], ""dividend"": 22.5}], ""qpl"": [{""combination"": [1, 2], ""dividend"": 13.0}, {""combination"": [2, 8], ""dividend"": 32.5}, {""combination"": [1, 8], ""dividend"": 29.5}]}",2018-04-09 00:09:17.847046
2018-04-08,8,HK,"{""null"": [], ""win"": [{""combination"": [5], ""dividend"": 371.0}], ""quinella"": [{""combination"": [5, 7], ""dividend"": 2418.5}], ""tierce"": [{""combination"": [5, 7, 8], ""dividend"": 34594.0}], ""quartet"": [{""combination"": [5, 7, 8, 4], ""dividend"": 198353.0}], ""pla"": [{""combination"": [5], ""dividend"": 74.5}, {""combination"": [7], ""dividend"": 30.5}, {""combination"": [8], ""dividend"": 26.5}], ""qpl"": [{""combination"": [5, 7], ""dividend"": 581.5}, {""combination"": [5, 8], ""dividend"": 442.0}, {""combination"": [7, 8], ""dividend"": 112.5}]}",2018-04-09 00:09:47.968564
2018-04-08,9,HK,"{""null"": [], ""win"": [{""combination"": [5], ""dividend"": 378.0}], ""quinella"": [{""combination"": [5, 7], ""dividend"": 573.0}], ""tierce"": [{""combination"": [5, 7, 10], ""dividend"": 21063.0}], ""quartet"": [{""combination"": [5, 7, 10, 9], ""dividend"": 199358.0}], ""pla"": [{""combination"": [5], ""dividend"": 98.5}, {""combination"": [7], ""dividend"": 12.5}, {""combination"": [10], ""dividend"": 66.5}], ""qpl"": [{""combination"": [5, 7], ""dividend"": 173.0}, {""combination"": [5, 10], ""dividend"": 529.0}, {""combination"": [7, 10], ""dividend"": 100.5}]}",2018-04-09 00:10:06.773615
2018-04-11,7,HK,"{""quartet"": [{""combination"": [4, 9, 1, 5], ""dividend"": 88626.0}], ""tierce"": [{""combination"": [4, 9, 1], ""dividend"": 13883.0}], ""win"": [{""combination"": [4], ""dividend"": 559.5}], ""null"": [], ""pla"": [{""combination"": [4], ""dividend"": 93.5}, {""combination"": [9], ""dividend"": 12.0}, {""combination"": [1], ""dividend"": 20.5}], ""qpl"": [{""combination"": [4, 9], ""dividend"": 170.0}, {""combination"": [1, 4], ""dividend"": 331.0}, {""combination"": [1, 9], ""dividend"": 39.0}], ""quinella"": [{""combination"": [4, 9], ""dividend"": 592.5}]}",2018-04-12 00:05:04.261436
2018-04-11,3,HK,"{""quartet"": [{""combination"": [11, 5, 3, 9], ""dividend"": 1254.0}], ""tierce"": [{""combination"": [11, 5, 3], ""dividend"": 273.0}], ""win"": [{""combination"": [11], ""dividend"": 24.0}], ""null"": [], ""pla"": [{""combination"": [11], ""dividend"": 12.5}, {""combination"": [5], ""dividend"": 17.0}, {""combination"": [3], ""dividend"": 13.5}], ""qpl"": [{""combination"": [5, 11], ""dividend"": 24.0}, {""combination"": [3, 11], ""dividend"": 25.5}, {""combination"": [3, 5], ""dividend"": 35.0}], ""quinella"": [{""combination"": [5, 11], ""dividend"": 48.0}]}",2018-04-12 00:05:34.920034
2018-04-11,1,HK,"{""quartet"": [{""combination"": [6, 10, 12, 11], ""dividend"": 91870.0}], ""tierce"": [{""combination"": [6, 10, 12], ""dividend"": 6430.0}], ""win"": [{""combination"": [6], ""dividend"": 75.5}], ""null"": [], ""pla"": [{""combination"": [6], ""dividend"": 26.0}, {""combination"": [10], ""dividend"": 19.0}, {""combination"": [12], ""dividend"": 47.0}], ""qpl"": [{""combination"": [6, 10], ""dividend"": 68.0}, {""combination"": [6, 12], ""dividend"": 206.5}, {""combination"": [10, 12], ""dividend"": 180.5}], ""quinella"": [{""combination"": [6, 10], ""dividend"": 192.0}]}",2018-04-12 00:06:03.775475
2018-04-11,4,HK,"{""quartet"": [{""combination"": [7, 1, 5, 9], ""dividend"": 24143.0}], ""tierce"": [{""combination"": [7, 1, 5], ""dividend"": 2986.0}], ""win"": [{""combination"": [7], ""dividend"": 86.5}], ""null"": [], ""pla"": [{""combination"": [7], ""dividend"": 28.5}, {""combination"": [1], ""dividend"": 14.5}, {""combination"": [5], ""dividend"": 34.5}], ""qpl"": [{""combination"": [1, 7], ""dividend"": 59.0}, {""combination"": [5, 7], ""dividend"": 151.0}, {""combination"": [1, 5], ""dividend"": 62.0}], ""quinella"": [{""combination"": [1, 7], ""dividend"": 134.0}]}",2018-04-12 00:06:30.513561
2018-04-11,2,HK,"{""quartet"": [{""combination"": [4, 11, 1, 2], ""dividend"": 9329.0}], ""tierce"": [{""combination"": [4, 11, 1], ""dividend"": 2168.0}], ""win"": [{""combination"": [4], ""dividend"": 42.5}], ""null"": [], ""pla"": [{""combination"": [4], ""dividend"": 16.0}, {""combination"": [11], ""dividend"": 22.0}, {""combination"": [1], ""dividend"": 38.5}], ""qpl"": [{""combination"": [4, 11], ""dividend"": 49.5}, {""combination"": [1, 4], ""dividend"": 99.5}, {""combination"": [1, 11], ""dividend"": 113.5}], ""quinella"": [{""combination"": [4, 11], ""dividend"": 114.5}]}",2018-04-12 00:07:10.714355
2018-04-11,8,HK,"{""quartet"": [{""combination"": [3, 9, 12, 8], ""dividend"": 52955.0}], ""tierce"": [{""combination"": [3, 9, 12], ""dividend"": 4368.0}], ""win"": [{""combination"": [3], ""dividend"": 58.5}], ""null"": [], ""pla"": [{""combination"": [3], ""dividend"": 18.0}, {""combination"": [9], ""dividend"": 50.0}, {""combination"": [12], ""dividend"": 24.5}], ""qpl"": [{""combination"": [3, 9], ""dividend"": 136.5}, {""combination"": [3, 12], ""dividend"": 72.5}, {""combination"": [9, 12], ""dividend"": 231.0}], ""quinella"": [{""combination"": [3, 9], ""dividend"": 478.0}]}",2018-04-12 00:07:53.615800
