race_date,race_no,race_location,race_country,race_id,race_time,track,race_class,course,going,distance,rating,horse_list,results_available,last_updated
2017-03-12 00:00:00.000000,6,ST,HK,,15:35,Turf,3,C+3,Good,1200,80-60,"T095,T050,A171,T357,P372,A139,T348,T129,V235,V268,V301,V242",1,2017-03-13 01:11:30.029217
2017-05-05 00:00:00.000000,2,S,SG,5582,18:50,Poly,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE),,GOOD,1100,,"44741,44524,44469,44632,44467,44690,44547,44620,44152,44387,44092,44385",1,2017-05-06 00:06:43.027374
2017-05-14 00:00:00.000000,4,S,SG,5584,14:20,Turf,STEPITUP 2013 STAKES MAIDEN,A (LC),GOOD,1600,,"44342,44051,43795,42682,44338,44019,44142,44565,44526,44084,44612,44374,44400",1,2017-05-15 00:05:45.104036
2017-03-10 00:00:00.000000,2,S,SG,5567,18:50,Turf,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE),A (LC),GOOD,1200,,"44305,44537,44051,44599,44467,44612,44255,44167,44468",1,2017-03-11 00:07:32.128019
2017-03-08 00:00:00.000000,4,HV,HK,,20:45,Turf,4,A,Good,1650,60-40,"T314,S133,T160,A101,V119,T380,V117,V295,P422,P256,P330,S277",1,2017-03-09 00:07:30.132768
2017-03-12 00:00:00.000000,9,ST,HK,,17:15,Turf,3,C+3,Good,1600,80-60,"A136,V316,T082,V140,A098,T092,V114,S235,V265,T416,V407,T388,A036,V184",1,2017-03-13 01:12:10.863329
2017-03-10 00:00:00.000000,6,S,SG,5567,20:50,Turf,CLASS 5 (2),A (LC),GOOD,1400,,"43602,43375,44026,42219,42556,43504,40893,42196,42762,43936,43177,41940,43083",1,2017-03-11 00:08:06.917710
2017-03-12 00:00:00.000000,2,ST,HK,,13:30,Turf,4,C+3,Good,1200,60-40,"V290,A057,V088,S425,A063,V230,V421,S405,A153,V215,S113,P295",1,2017-03-13 01:12:53.246164
2017-03-10 00:00:00.000000,3,S,SG,5567,19:20,Turf,CLASS 4 (2),A (LC),GOOD,1200,,"44461,43688,43834,44128,44042,42500,43769,42328,42801,43840,43705,44649",1,2017-03-11 00:07:40.516762
2017-03-12 00:00:00.000000,1,ST,HK,,13:00,AWT,5,,Good,1650,40-0,"T203,V001,T233,T295,T002,T329,N192,V091,T253,V032,T429,S423,T237,P357",1,2017-03-13 01:09:42.374927
2017-03-08 00:00:00.000000,8,HV,HK,,22:50,Turf,3,A,Good,1200,80-60,"T426,T112,S014,T312,S142,P097,T210,V413,V338,A197,V074,V404",1,2017-03-09 00:08:22.086618
2017-03-10 00:00:00.000000,7,S,SG,5567,21:20,Poly,CLASS 3,,GOOD,1000,,"41361,42084,42776,44086,44283,44101,43542,44288,42963,43704,43507,44231",1,2017-03-11 00:08:15.330898
2017-03-08 00:00:00.000000,5,HV,HK,,21:15,Turf,4,A,Good,1200,60-40,"V248,V081,V026,A146,V205,P190,V401,S295,S385,V252,S301,S291",1,2017-03-09 00:09:07.402100
2017-03-08 00:00:00.000000,6,HV,HK,,21:45,Turf,3,A,Good,1200,80-60,"T018,V394,S138,V093,V278,T273,A023,V297,V071,T405,T421,S172",1,2017-03-09 00:09:56.960068
2017-03-08 00:00:00.000000,7,HV,HK,,22:15,Turf,3,A,Good,1800,80-60,"T109,S147,S023,V291,T146,T055,V408,T183,P309,V113,T391,A154",1,2017-03-09 00:10:39.592996
2017-03-10 00:00:00.000000,8,S,SG,5567,21:50,Turf,CLASS 5 (1),A (LC),GOOD,1400,,"44447,44124,43645,42965,43858,43045,43449,40878,44211,43641,44321,43425,38307,44464",1,2017-03-11 00:08:25.445203
2017-03-12 00:00:00.000000,3,S,SG,5568,13:40,Turf,NOVICE (SET WEIGHTS),B (LC),GOOD,1400,,"44436,44508,44380,44459,43993,44251,44225,44256,44527,44490,44497",1,2017-03-13 00:15:52.817290
2017-03-12 00:00:00.000000,1,S,SG,5568,12:40,Poly,CLASS 5 (1),,GOOD,1200,,"41075,44232,42593,44117,43078,43113,43170,44123,43792,41841",1,2017-03-13 00:15:34.199550
2017-03-12 00:00:00.000000,7,ST,HK,,16:05,Turf,3,C+3,Good,1000,80-60,"A102,T331,T196,T099,V017,A117,S240,V099,A182,A097,P310,V341,V247,V311",1,2017-03-13 01:06:15.848185
2017-03-12 00:00:00.000000,2,S,SG,5568,13:10,Poly,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE),,GOOD,1000,,"44137,44397,44591,44385,44640,44588,44330,44316,44099",1,2017-03-13 00:15:42.566358
2017-03-10 00:00:00.000000,4,S,SG,5567,19:50,Poly,MAIDEN,,GOOD,1700,,"43624,44418,44223,44242,44335,44268,43237,44347,43938,44409",1,2017-03-11 00:07:47.485550
2017-03-12 00:00:00.000000,9,S,SG,5568,16:50,Turf,KRANJI STAKES C (SET WEIGHTS),B (LC),GOOD,1600,,"43746,44309,43925,43916,43376,43703,43436,43640,43821,42964,43621",1,2017-03-13 00:16:52.286193
2017-03-12 00:00:00.000000,10,S,SG,5568,17:25,Poly,CLASS 4,,GOOD,1100,,"44362,44031,44580,42820,40461,41847,43387,44350,41695,43305,42828,43343",1,2017-03-13 00:17:02.065260
2017-03-12 00:00:00.000000,11,S,SG,5568,17:55,Turf,OPEN BENCHMARK 67,B (LC),GOOD,1400,,"42742,44257,44521,43277,44584,43681,44049,43805,44234,44483,43915,43046,43571,43633",1,2017-03-13 00:17:12.888940
2017-05-21 00:00:00.000000,8,ST,HK,,16:35,Turf,3,C+3,Good,1200,80-60,"V248,A079,A097,A040,T349,A072,A147,V123,T129,A230,V199,A263",1,2017-05-22 02:09:09.156925
2017-05-21 00:00:00.000000,1,ST,HK,,13:00,Turf,4,C+3,Good,1200,60-40,"V068,V379,T080,V302,A055,V243,T373,A078,V418,A275,T320,A048",1,2017-05-22 02:09:39.986976
2017-05-21 00:00:00.000000,7,ST,HK,,16:05,AWT,3,,Good,1200,80-60,"T389,S442,T313,V412,T334,S200,T376,A305,S014,A185,A094,V264",1,2017-05-22 02:10:06.749689
2017-03-12 00:00:00.000000,4,S,SG,5568,14:10,Turf,INITIATION (4 YEAR OLD AND BELOW) (WEIGHT FOR AGE) (HORSES NOT WON A RACE IN 2YRS PRIOR TO NOMINATION DATE & NOT HAD > 8 STARTS IN SIN / MSIA),B (LC),GOOD,1400,,"44164,44272,44342,44216,44374,44437,44354,44091,44585,44504,44491",1,2017-03-13 00:15:59.680260
2017-03-12 00:00:00.000000,5,S,SG,5568,14:40,Poly,CLASS 5,,GOOD,1800,,"42179,42596,43001,43411,41833,40367,41472,44233,42809,39774,42772",1,2017-03-13 00:16:11.830078
2017-03-12 00:00:00.000000,6,S,SG,5568,15:10,Turf,MAIDEN,B (LC),GOOD,1200,,"43464,44501,43468,44565,44571,44375,43149,44065,44172,44054",1,2017-03-13 00:16:21.942404
2017-03-12 00:00:00.000000,7,S,SG,5568,15:45,Turf,OPEN BENCHMARK 83,B (LC),GOOD,1200,,"44139,44465,44423,44005,43477,43340,42601,43494,42472",1,2017-03-13 00:16:28.935097
2017-03-12 00:00:00.000000,8,S,SG,5568,16:15,Poly,CLASS 5 (2),,GOOD,1200,,"41274,42665,43978,41573,43906,42749,42688,43708,41890,43299",1,2017-03-13 00:16:37.070748
2017-03-17 00:00:00.000000,1,S,SG,5569,18:20,Poly,CLASS 5 (1),,GOOD,1200,,"43989,43429,43687,42889,42999,43842,43769,43894,44446,43304,43848",1,2017-03-18 00:07:36.491917
2017-03-15 00:00:00.000000,2,HV,HK,,19:45,Turf,5,B,Good,1800,40-0,"S286,V238,V164,T258,V179,T323,S202,P168,S205,V036,A026,V258",1,2017-03-16 00:06:25.820911
2017-03-15 00:00:00.000000,3,HV,HK,,20:15,Turf,4,B,Good,1200,60-40,"V143,A145,S098,S385,S303,T140,N409,V216,S047,V400,A188,V367",1,2017-03-16 00:07:19.746077
2017-03-19 00:00:00.000000,7,ST,HK,,16:00,Turf,3,A,Good To Yielding,2000,85-60,"V050,T146,S437,V125,T029,T363,T145,V188,V046,P358,V395,T281,S093,S147",1,2017-03-20 02:08:54.534950
2017-03-15 00:00:00.000000,4,HV,HK,,20:45,Turf,4,B,Good,1650,60-40,"T385,S073,A083,V042,S078,P272,T336,V185,S299,T431,P330,S376",1,2017-03-16 00:08:21.177486
2017-03-19 00:00:00.000000,2,S,SG,5570,13:20,Turf,OPEN MAIDEN (WEIGHT FOR AGE),D (LC),GOOD,1400,,"44306,44526,44445,44246,43930,44247,44165,44450,44497,43561",1,2017-03-20 00:21:52.467264
2017-03-17 00:00:00.000000,3,S,SG,5569,19:20,Poly,CLASS 4 (2),,GOOD,1200,,"43652,43990,44466,44155,44158,43485,42825,44426,41993,43850,41510,44509",1,2017-03-18 00:07:57.010200
2017-03-17 00:00:00.000000,4,S,SG,5569,19:50,Poly,CLASS 5,,GOOD,1600,,"42888,42671,41624,41979,39976,44060,43504,41757,42411,43909,43812,43581",1,2017-03-18 00:08:14.283228
2017-05-07 00:00:00.000000,4,ST,HK,,14:40,Turf,4,A+3,Good To Firm,1600,60-40,"P309,T326,V403,T224,S113,V263,V349,V089,V309,T256,V365,T385,T159,V284",1,2017-05-08 02:11:23.358896
2017-03-15 00:00:00.000000,8,HV,HK,,22:50,Turf,2,B,Good,1200,95-75,"T124,V310,T374,T400,T216,S191,N236,T358,V059,S352,A051,V307",1,2017-03-16 00:09:19.495208
2017-03-15 00:00:00.000000,5,HV,HK,,21:15,Turf,3,B,Good,1000,80-60,"V055,S397,T209,T010,V413,T171,T334,V135,V138,N317,S428,V121",1,2017-03-16 00:09:56.059486
2017-03-15 00:00:00.000000,6,HV,HK,,21:45,Turf,3,B,Good,1200,80-60,"T372,A064,P355,A008,S138,P041,S442,A110,A067,A195,A185,M085",1,2017-03-16 00:10:43.211432
2017-03-17 00:00:00.000000,8,S,SG,5569,21:50,Poly,CLASS 4 (1),,GOOD,1200,,"41521,42190,42916,43132,43717,44578,43876,44035,43950,41989,42642,43818",1,2017-03-18 00:08:50.337032
2017-03-19 00:00:00.000000,10,ST,HK,,17:50,Turf,2,A,Good To Yielding,1400,95-80,"A090,P158,T087,S358,S221,A024,T371,T375,T234,V356,A109,V150,T248,T051",1,2017-03-20 00:09:55.315436
2017-03-17 00:00:00.000000,9,S,SG,5569,22:20,Turf,CLASS 4 (1),C (LC),GOOD,1400,,"43450,43193,41915,44002,44327,44215,41016,43762,43334,44608,43130,42823,43698,44382",1,2017-03-18 00:08:59.719922
2017-03-19 00:00:00.000000,3,S,SG,5570,13:50,Turf,OPEN BENCHMARK 67,D (LC),GOOD,1200,,"44329,43932,44162,44116,44147,42155,42917,44072,43487",1,2017-03-20 00:21:59.510193
2017-03-19 00:00:00.000000,5,S,SG,5570,14:50,Turf,CLASS 5,D (LC),GOOD,1800,,"44038,42946,44084,44105,43632,43523,43177,44027,39774,44055",1,2017-03-20 00:22:15.889049
2017-03-19 00:00:00.000000,6,S,SG,5570,15:20,Poly,CLASS 4 (2),,GOOD,1100,,"43889,43254,44621,42369,43972,42028,42828,44518,43775,43829,42191",1,2017-03-20 00:22:23.653979
2017-03-19 00:00:00.000000,10,S,SG,5570,17:35,Poly,CLASS 4 (1),,GOOD,1100,,"42390,44392,44122,42454,43770,44236,42176,44079,44655,42244",1,2017-03-20 00:23:02.451914
2017-03-17 00:00:00.000000,2,S,SG,5569,18:50,Turf,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE),C (LC),GOOD,1400,,"44600,44441,44068,44261,44462,44559,44505,44142,44344,44349,44389,44617",1,2017-03-18 00:07:48.580503
2017-03-19 00:00:00.000000,8,ST,HK,,16:35,Turf,,A,Good To Yielding,2000,,"V082,V325,V380,V410,A129,A093,A002,A113,A041,A112,V246,V142,A115,A091",1,2017-03-20 02:11:42.347643
2017-03-19 00:00:00.000000,1,ST,HK,,13:00,Turf,4,A,Good To Yielding,1200,60-40,"T330,A056,V068,T138,T091,A107,N193,A081,P121,S301,A190,A059,V363,V096",1,2017-03-20 02:10:24.690147
2017-03-19 00:00:00.000000,7,S,SG,5570,15:50,Turf,CLASS 3,D (LC),GOOD,1400,,"44555,43892,43526,43150,41581,44544,43634,42886,41390",1,2017-03-20 00:22:36.622701
2017-03-15 00:00:00.000000,7,HV,HK,,22:15,Turf,3,B,Good,1650,80-60,"S298,V279,S355,A116,V370,T391,S245,S225,S362,V207,A155,S167",1,2017-03-16 00:05:06.014244
2017-03-15 00:00:00.000000,1,HV,HK,,19:15,Turf,4,B,Good,1200,60-40,"V315,V347,A052,T284,A014,T059,A087,V389,A142,V329,T267,V209",1,2017-03-16 00:05:53.420370
2017-03-19 00:00:00.000000,9,S,SG,5570,17:00,Poly,OPEN BENCHMARK 97,,GOOD,1100,,"41498,43501,43558,40678,43139,43934,42675,42485,41895,43121,43626",1,2017-03-20 00:22:54.531773
2017-03-19 00:00:00.000000,11,S,SG,5570,18:05,Turf,CLASS 4,D (LC),GOOD,1600,,"43849,44014,43971,43912,43727,43647,43764,43864,43576,44019,44415",1,2017-03-20 00:23:10.627042
2017-03-19 00:00:00.000000,9,ST,HK,,17:15,Turf,3,A,Good To Yielding,1200,80-60,"V024,T262,A168,T432,V070,V340,V328,A212,A215,A011,V054,V338,S420,S044",1,2017-03-20 02:12:11.247199
2017-03-19 00:00:00.000000,6,ST,HK,,15:30,Turf,4,A,Good To Yielding,1400,60-40,"T427,A086,V396,T383,V273,T338,T380,S231,V365,S054,T298,S339,A031,P030",1,2017-03-20 02:12:51.748308
2017-03-19 00:00:00.000000,3,ST,HK,,14:00,Turf,1,A,Good To Yielding,1400,95+,"S284,S391,V166,T301,V167,P303,T148",1,2017-03-20 02:13:40.697114
2017-03-19 00:00:00.000000,4,ST,HK,,14:30,Turf,4,A,Good To Yielding,1000,60-40,"V225,V390,T099,V221,S424,A082,V102,A177,P063,A104,V252,V314,V012,V330,V420",1,2017-03-20 02:14:37.746786
2017-03-19 00:00:00.000000,2,ST,HK,,13:30,Turf,5,A,Good To Yielding,1400,40-15,"T063,S320,T022,V144,N186,N248,P066,V317,T027,V155,V305,S441,T019,V063",1,2017-03-20 02:15:14.810690
2017-03-19 00:00:00.000000,5,ST,HK,,15:00,Turf,4,A,Good To Yielding,1600,60-40,"A061,V087,V156,V037,T220,V089,T202,S244,T256,T423,V147,T413,T224,V025",1,2017-03-20 02:07:18.514024
2017-05-07 00:00:00.000000,8,ST,HK,,17:00,Turf,,A+3,Good To Firm,1200,,"T211,V153,T235,T251,S143,T179,S284,T301,S206,S398,P069,S110",1,2017-05-08 02:10:44.628934
2017-03-19 00:00:00.000000,1,S,SG,5570,12:50,Poly,CLASS 5,,GOOD,1000,,"43710,43500,43126,43747,44235,42251,44023,44433,42757,42090,44429,43835",1,2017-03-20 00:21:45.583360
2017-03-19 00:00:00.000000,4,S,SG,5570,14:20,Turf,KRANJI STAKES D (2) (SET WEIGHTS),D (LC),GOOD,1200,,"44280,43970,43726,42958,43838,44407,43205,43896,44653,43879,43729,42844",1,2017-03-20 00:22:07.789792
2017-05-05 00:00:00.000000,5,S,SG,5582,20:20,Poly,OPEN MAIDEN (WEIGHT FOR AGE),,GOOD,1200,,"44481,44250,44712,44653,43858,44659,43748,44525,44589,44054",1,2017-05-06 00:07:30.727752
2017-05-07 00:00:00.000000,3,ST,HK,,14:00,Turf,4,A+3,Good To Firm,1200,60-40,"A211,A030,T422,T359,V076,A204,A027,P400,A125,V231,A034,A267,A208,V386",1,2017-05-08 02:12:01.590217
2017-03-22 00:00:00.000000,4,HV,HK,,20:45,Turf,4,C,Good,1800,60-40,"P423,S148,T232,V295,P044,S417,T160,S407,A101,N111,S388,T288",1,2017-03-23 02:13:27.323828
2017-03-17 00:00:00.000000,5,S,SG,5569,20:20,Turf,CLASS 4 (2),C (LC),GOOD,1400,,"41922,44267,44112,43054,44360,44399,43967,44520,44359,43735,43569,43993,43502",1,2017-03-18 00:08:24.574128
2017-03-17 00:00:00.000000,6,S,SG,5569,20:50,Poly,CLASS 5 (2),,GOOD,1200,,"41961,44126,43294,42623,40969,42302,44095,41239,44081,43412",1,2017-03-18 00:08:32.969907
2017-03-17 00:00:00.000000,7,S,SG,5569,21:20,Poly,CLASS 4,,GOOD,1900,,"43897,42169,44184,42451,44510,41697,44557,44517,44141,44073,43104",1,2017-03-18 00:08:41.310370
2017-03-22 00:00:00.000000,5,HV,HK,,21:15,Turf,3,C,Good,1200,80-60,"S253,A009,V394,T357,V415,S247,V379,V134,T373,V416,V358,P400",1,2017-03-23 02:14:16.924463
2017-03-26 00:00:00.000000,2,ST,HK,,13:15,Turf,4,A+3,Good,1600,60-40,"V038,V216,T201,V263,V122,T178,T412,P151,V329,V392,A084,T159,T187,N375",1,2017-03-27 02:14:09.255368
2017-03-26 00:00:00.000000,5,S,SG,5572,14:55,Turf,SUPER EASY 2012 STAKES OPEN HANDICAP,A (SC),GOOD,1600,,"43167,43275,43292,44003,42300,44352",1,2017-03-27 00:14:52.132080
2017-03-22 00:00:00.000000,6,HV,HK,,21:45,Turf,3,C,Good,1200,80-60,"T112,T189,A202,S028,T095,P041,T302,S279,S203,V242,V362,P287",1,2017-03-23 02:14:47.779384
2017-03-26 00:00:00.000000,9,ST,HK,,17:15,Turf,3,A+3,Good,1400,80-60,"V040,V045,T419,A173,P212,V101,V398,V079,T096,A039,V223,V176,A071,T351",1,2017-03-27 02:11:53.748681
2017-03-24 00:00:00.000000,4,S,SG,5571,19:50,Poly,INITIATION (4 YEAR OLD AND BELOW) (WEIGHT FOR AGE) (HORSES NOT WON A RACE IN 2YRS PRIOR TO NOMINATION DATE & NOT HAD > 8 STARTS IN SIN / MSIA),,GOOD,1200,,"44274,44250,44171,44336,44571,44437,44400,44639,44496",1,2017-03-25 00:07:58.105960
2017-03-24 00:00:00.000000,5,S,SG,5571,20:20,Turf,CLASS 4 (1),E (LC),GOOD,1200,,"44048,43404,41847,44198,43692,43573,43720,43688,42891,42801,42632",1,2017-03-25 00:08:06.946058
2017-03-24 00:00:00.000000,6,S,SG,5571,20:50,Poly,CLASS 5,,GOOD,1200,,"43619,43016,42889,43444,43078,44070,44370,42965,44117,43658,44223,43515",1,2017-03-25 00:08:15.493712
2017-03-22 00:00:00.000000,7,HV,HK,,22:15,Turf,1,C,Good,1800,85+,"T311,T188,T219,T230,T198,S152,T197,S145,S242,T118,V133,P230",1,2017-03-23 02:15:34.605139
2017-05-07 00:00:00.000000,9,ST,HK,,17:35,Turf,3,A+3,Good To Firm,1200,80-60,"V342,V126,S442,A171,T190,A147,V123,V264,V002,P396,S200,A185,V269,T334",1,2017-05-08 02:12:33.290075
2017-03-19 00:00:00.000000,8,S,SG,5570,16:25,Turf,KRANJI STAKES D (1) (SET WEIGHTS),D (LC),GOOD,1200,,"43731,44328,44248,43961,43992,43550,43220,43075,44416,43555,44440,42664",1,2017-03-20 00:22:45.092251
2017-03-22 00:00:00.000000,8,HV,HK,,22:50,Turf,3,C,Good,1650,80-60,"S264,P363,V131,T368,T353,T342,A111,T046,S343,T236,T390,P421",1,2017-03-23 00:08:35.469880
2017-03-26 00:00:00.000000,10,ST,HK,,17:50,Turf,3,A+3,Good,1600,80-60,"T062,T286,V019,T082,V405,P309,V240,V114,V316,T409,S235,V123,S015,V327",1,2017-03-27 00:09:06.240186
2017-03-26 00:00:00.000000,3,ST,HK,,13:45,Turf,3,A+3,Good,1000,80-60,"T400,V229,T196,S240,V293,V002,A130,P310,A094,V369,V241,A065,T414,A117",1,2017-03-27 02:12:30.076548
2017-03-26 00:00:00.000000,5,ST,HK,,15:05,AWT,3,,Fast,1200,80-60,"T171,V187,T376,V099,T213,V264,T176,S337,S418,V183,S204,A042",1,2017-03-27 02:14:52.401468
2017-05-13 00:00:00.000000,2,ST,HK,,13:30,Turf,4,C,Good,1400,60-40,"P373,S054,S405,V396,S218,A153,V392,V406,V276,S278,A046,V311,T412",1,2017-05-14 00:10:12.374131
2017-03-26 00:00:00.000000,6,S,SG,5572,15:25,Poly,GINGERBREAD MAN 2011 STAKES OPEN BENCHMARK 74,,GOOD,1600,,"43607,44483,43332,43621,43434,44282,43482,43652,42524",1,2017-03-27 00:15:05.986085
2017-03-26 00:00:00.000000,7,ST,HK,,16:05,Turf,2,A+3,Good,1200,100-80,"A170,T200,S269,V092,P361,T396,S212,T374,T011,P429",1,2017-03-27 02:15:24.163037
2017-03-26 00:00:00.000000,1,ST,HK,,12:45,Turf,5,A+3,Good,2000,40-0,"S346,P070,P405,S354,T323,V213,V060,P168,P293,V091,P415",1,2017-03-27 02:13:01.618042
2017-03-26 00:00:00.000000,8,ST,HK,,16:40,Turf,2,A+3,Good,1600,100-80,"A136,A025,V170,T242,V150,V214,A241,S380,T094,P210,A214,T355",1,2017-03-27 02:16:02.278838
2017-03-24 00:00:00.000000,1,S,SG,5571,18:20,Turf,CLASS 5,E (LC),GOOD,1600,,"44242,43045,42339,44165,43641,42572,41271,44268,42168,44034,43938,43620",1,2017-03-25 00:07:36.832910
2017-03-24 00:00:00.000000,7,S,SG,5571,21:20,Turf,OPEN BENCHMARK 83,E (LC),GOOD,1400,,"43340,44005,44351,41105,43885,41861,43458,41492,43459,43424",1,2017-03-25 00:08:24.341462
2017-03-22 00:00:00.000000,1,HV,HK,,19:15,Turf,5,C,Good,1650,40-0,"T274,V001,T292,N177,P130,P324,S338,S300,T089,S246,T261,M255",1,2017-03-23 02:16:27.664927
2017-03-22 00:00:00.000000,2,HV,HK,,19:45,Turf,4,C,Good,1000,60-40,"T324,V203,A012,N443,V385,V274,V119,V117,P330,S432,T187,V378,V286",1,2017-03-23 02:17:24.698942
2017-04-17 00:00:00.000000,5,ST,HK,,15:10,Turf,4,C+3,Good To Firm,1400,60-40,"T056,A086,V396,P297,T202,P295,V323,V205,S370,V312,T381,V244,P422,V371,S231",1,2017-04-18 02:07:34.105801
2017-04-17 00:00:00.000000,1,ST,HK,,13:00,Turf,,C+3,Good To Firm,1000,,"A210,A200,A243,A198,A199,A020",1,2017-04-18 02:08:09.838058
2017-03-26 00:00:00.000000,4,ST,HK,,14:15,AWT,4,,Fast,1200,60-40,"V127,V226,N360,V234,A007,V308,A122,V393,N426,T285,V209,P205",1,2017-03-27 02:13:37.693633
2017-03-26 00:00:00.000000,7,S,SG,5572,15:55,Turf,SINGAPORE THREE-YEAR-OLD SPRINT GROUP 3 (3 YEAR OLD) (SET WEIGHTS) (1ST LEG SINGAPORE 3-YEAR-OLD CHALLENGE) (RIDER ALLOWANCES NOT PERMITTED),A (SC),GOOD,1200,,"44549,44125,44292,44228,44357,44339,44451,44045,44230,44162,44221",1,2017-03-27 00:15:19.564656
2017-04-17 00:00:00.000000,3,ST,HK,,14:00,Turf,4,C+3,Good To Firm,1800,60-40,"V326,V048,P151,S245,T105,V087,V156,T220,T187,S388,T413,T412,A036",1,2017-04-18 02:06:55.091860
2017-03-22 00:00:00.000000,3,HV,HK,,20:15,Turf,4,C,Good,1200,60-40,"V171,V146,V306,S329,A075,P120,A010,V231,S291,V376,N387,V074",1,2017-03-23 02:12:50.075687
2017-03-26 00:00:00.000000,2,S,SG,5572,13:25,Turf,KIWI KARMA 2015 STAKES RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE),A (SC),GOOD,1200,,"44646,44259,44338,44269,44180,44468,44620,44013,44560,44507,44599,44612,44275,44310",1,2017-03-27 00:14:22.732919
2017-03-26 00:00:00.000000,3,S,SG,5572,13:55,Turf,WAR AFFAIR 2014 STAKES NOVICE (SET WEIGHTS),A (SC),GOOD,1200,,"44075,44039,44393,44656,44590,44137,44435,44299,44304,44512",1,2017-03-27 00:14:29.489255
2017-03-26 00:00:00.000000,4,S,SG,5572,14:25,Poly,STEPITUP 2013 STAKES CLASS 5,,GOOD,1900,,"42596,42179,44046,42772,44233,43725,43816,43288,43504,40367,43237,43965",1,2017-03-27 00:14:39.748799
2017-03-24 00:00:00.000000,2,S,SG,5571,18:50,Turf,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE),E (LC),GOOD,1600,,"44220,44420,44536,44284,44375,44142,44183,44104,44567,44506,44591,44421",1,2017-03-25 00:07:44.668582
2017-03-24 00:00:00.000000,3,S,SG,5571,19:20,Turf,CLASS 3,E (LC),GOOD,1200,,"44285,43481,40678,43046,42997,43633,43597,44191,42695",1,2017-03-25 00:07:52.002757
2017-03-26 00:00:00.000000,8,S,SG,5572,16:25,Turf,BETTER THAN EVER 2010 STAKES OPEN BENCHMARK 97,A (SC),GOOD,2000,,"44309,43401,43520,43741,43916,43723,44290",1,2017-03-27 00:15:26.911979
2017-04-17 00:00:00.000000,4,ST,HK,,14:30,Turf,4,C+3,Good To Firm,1200,60-40,"T080,A204,V338,A057,S426,S405,V314,A075,V369,T373,A056,T333",1,2017-04-18 02:08:21.619285
2017-04-17 00:00:00.000000,2,ST,HK,,13:30,Turf,5,C+3,Good To Firm,1400,40-0,"N432,T258,T401,T378,V141,V144,T063,V375,V063,T346,S283,N186,V163,T076",1,2017-04-18 02:08:47.626679
2017-03-26 00:00:00.000000,6,ST,HK,,15:35,Turf,4,A+3,Good,1200,60-40,"T080,S426,V355,P297,A121,S344,A146,A124,V088,A057,P422,A179,V401,A048",1,2017-03-27 02:16:42.570177
2017-03-31 00:00:00.000000,5,S,SG,5573,20:20,Poly,CLASS 5 (2),,GOOD,1100,,"43330,43629,43170,41177,43748,41191,43149,43076,43478,44126,39584,41643",1,2017-04-01 00:08:18.397836
2017-03-29 00:00:00.000000,5,HV,HK,,21:15,Turf,4,C+3,Good To Firm,1200,60-40,"V315,T289,S113,N443,S098,P190,T059,N409,V371,T110,V171,T378",1,2017-03-30 02:12:55.676529
2017-03-29 00:00:00.000000,6,HV,HK,,21:45,Turf,3,C+3,Good To Firm,1000,80-60,"T209,V055,P396,T331,S436,N317,V412,V413,A217,V404,V340,A164",1,2017-03-30 02:13:31.237317
2017-03-29 00:00:00.000000,1,HV,HK,,19:15,Turf,5,C+3,Good,1650,40-0,"T335,S286,T263,V220,V317,V058,S241,T393,T339,N294,S338,T287",1,2017-03-30 02:14:01.670792
2017-03-24 00:00:00.000000,8,S,SG,5571,21:50,Poly,OPEN BENCHMARK 67,,GOOD,1100,,"42776,44422,43545,44150,40405,43907,42464,42986,42963,44312,44688,43203",1,2017-03-25 00:08:35.360313
2017-03-24 00:00:00.000000,9,S,SG,5571,22:20,Turf,CLASS 4 (2),E (LC),GOOD,1200,,"44111,42611,43580,42838,43117,42530,44648,44443,44570,42500,44103",1,2017-03-25 00:08:43.706210
2017-04-02 00:00:00.000000,7,ST,HK,,16:05,Turf,3,B+2,Good To Firm,1400,80-60,"T403,A050,T399,A135,S106,V321,A005,P097,P372,V250,T117,A185,A139,A160",1,2017-04-03 00:07:28.908666
2017-04-02 00:00:00.000000,3,S,SG,5574,13:50,Poly,CLASS 4 (2),,GOOD,1200,,"44359,44325,41521,43378,41989,40786,44155,43188,43266,44694,44466,43992",1,2017-04-03 00:13:58.116582
2017-03-31 00:00:00.000000,2,S,SG,5573,18:50,Poly,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE),,GOOD,1200,,"44488,44379,44106,44640,44467,44331,44296,44110,44316,44528,44387,44445",1,2017-04-01 00:07:54.475982
2017-03-29 00:00:00.000000,7,HV,HK,,22:15,Turf,3,C+3,Good To Firm,1650,80-60,"V081,V020,V053,A116,T151,P189,T352,T369,V291,A155,A154,A098",1,2017-03-30 02:14:39.690630
